Dataset,SiteCode,SiteCode_rev,Core_site,GPS_match,Old_RLS_SiteCode,SiteName,SiteName_rev,SiteLatitude,SiteLongitude,SiteLatitude_rev,SiteLongitude_rev,LocationName,Loc_new,MPA,Country,State,Ecoregion,Province,Realm,Zone name,NEOLI Total,No-take,Effectiveness_NEOLI,Isolation_NEOLI,area,Age,Zone,Effectiveness,No take multizoned, year of protection, area (km2), perimeter length (km), offshore extent (km),Distance to boundary (km),Artificial habitat,Isolation,WaveExposure,Relief,Slope,Currents,Measured,Estuary
RLS,CAR4,CAR4,,,,Grand Cayman anchorage,Grand Cayman anchorage,19.3066,-81.38695,19.3066,-81.38695,Grand Cayman,Central Caribbean,George Town Marine Park,Cayman Islands,Grand Cayman,Greater Antilles,Tropical Northwestern Atlantic,Tropical Atlantic,Marine Reserve,,,,,,,,Medium,Restricted take multizoned,1986,2,,,,,,1,3,1,1,1,0
RLS,EI7,EI7,,,,North Bay,North Bay,-26.46919,-105.36143,-26.46919,-105.36143,Sal y Gomez,Easter Island (Rapa Nui),Motu Motiro Hiva,Chile,Easter Island,Easter Island,Easter Island,Eastern Indo-Pacific,Motu Motiro Hiva,3,1,0,1,1,0,Motu Motiro Hiva,Medium,No take,2010,150000,1200,200,18,,5,3,3,2,2,1,0
RLS,EI2,EI2,,,,Nth Bay Sal y Gomez,Nth Bay Sal y Gomez,-26.46935,-105.36454,-26.46935,-105.36454,Sal y Gomez,Easter Island (Rapa Nui),Motu Motiro Hiva,Chile,Easter Island,Easter Island,Easter Island,Eastern Indo-Pacific,Motu Motiro Hiva,3,1,0,1,1,0,Motu Motiro Hiva,Medium,No take,2010,150000,1200,200,18,,5,,,,,0,0
RLS,EI5,EI5,,,,South West Point,South West Point,-26.47167,-105.36776,-26.47167,-105.36776,Sal y Gomez,Easter Island (Rapa Nui),Motu Motiro Hiva,Chile,Easter Island,Easter Island,Easter Island,Eastern Indo-Pacific,Motu Motiro Hiva,3,1,0,1,1,0,Motu Motiro Hiva,Medium,No take,2010,150000,1200,200,18,,5,4,3,3,2,1,0
RLS,EI3,EI3,,,,South Bay West,South Bay West,-26.47216,-105.36455,-26.47216,-105.36455,Sal y Gomez,Easter Island (Rapa Nui),Motu Motiro Hiva,Chile,Easter Island,Easter Island,Easter Island,Eastern Indo-Pacific,Motu Motiro Hiva,3,1,0,1,1,0,Motu Motiro Hiva,Medium,No take,2010,150000,1200,200,18,,5,4,2,4,2,1,0
RLS,EI6,EI6,,,,NE Ridge Sal y Gomez,NE Ridge Sal y Gomez,-26.47387,-105.35848,-26.47387,-105.35848,Sal y Gomez,Easter Island (Rapa Nui),Motu Motiro Hiva,Chile,Easter Island,Easter Island,Easter Island,Eastern Indo-Pacific,Motu Motiro Hiva,3,1,0,1,1,0,Motu Motiro Hiva,Medium,No take,2010,150000,1200,200,18,,5,,,,,0,0
RLS,EI1,EI1,,,,South Bay East,South Bay East,-26.47427,-105.36414,-26.47427,-105.36414,Sal y Gomez,Easter Island (Rapa Nui),Motu Motiro Hiva,Chile,Easter Island,Easter Island,Easter Island,Eastern Indo-Pacific,Motu Motiro Hiva,3,1,0,1,1,0,Motu Motiro Hiva,Medium,No take,2010,150000,1200,200,18,,5,4,4,3,2,1,0
RLS,EI4,EI4,,,,East Bommie Sal y Gomez,East Bommie Sal y Gomez,-26.47464,-105.35948,-26.47464,-105.35948,Sal y Gomez,Easter Island (Rapa Nui),Motu Motiro Hiva,Chile,Easter Island,Easter Island,Easter Island,Eastern Indo-Pacific,Motu Motiro Hiva,3,1,0,1,1,0,Motu Motiro Hiva,Medium,No take,2010,150000,1200,200,18,,5,,,,,0,0
RLS,EI8,EI8,,,,Sth Point Sal y Gomez,Sth Point Sal y Gomez,-26.47477,-105.36463,-26.47477,-105.36463,Sal y Gomez,Easter Island (Rapa Nui),Motu Motiro Hiva,Chile,Easter Island,Easter Island,Easter Island,Eastern Indo-Pacific,Motu Motiro Hiva,3,1,0,1,1,0,Motu Motiro Hiva,Medium,No take,2010,150000,1200,200,18,,5,,,,,0,0
RLS,EI10,EI10,,,,Hanga Roa Pt Nth Easter Island,Hanga Roa Pt Nth Easter Island,-27.10899,-109.42207,-27.10899,-109.42207,Easter Island,Easter Island (Rapa Nui),,Chile,Easter Island,Easter Island,Easter Island,Eastern Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,3,3,3,2,1,0
RLS,EI17,EI17,,,,MotuTautara Easter Island,MotuTautara Easter Island,-27.10952,-109.42402,-27.10952,-109.42402,Easter Island,Easter Island (Rapa Nui),,Chile,Easter Island,Easter Island,Easter Island,Eastern Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,EI15,EI15,,,,MotuTautara Sth EasterIsland,MotuTautara Sth EasterIsland,-27.11061,-109.42365,-27.11061,-109.42365,Easter Island,Easter Island (Rapa Nui),,Chile,Easter Island,Easter Island,Easter Island,Eastern Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,EI9,EI9,,,,Pta Cook Easter Island,Pta Cook Easter Island,-27.13317,-109.42881,-27.13317,-109.42881,Easter Island,Easter Island (Rapa Nui),,Chile,Easter Island,Easter Island,Easter Island,Eastern Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,3,3,3,2,1,0
RLS,EI14,EI14,,,,Anchor Reef Easter Island,Anchor Reef Easter Island,-27.14409,-109.43516,-27.14409,-109.43516,Easter Island,Easter Island (Rapa Nui),,Chile,Easter Island,Easter Island,Easter Island,Eastern Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,EI11,EI11,,,,The Moai Easter Island,The Moai Easter Island,-27.14517,-109.43736,-27.14517,-109.43736,Easter Island,Easter Island (Rapa Nui),,Chile,Easter Island,Easter Island,Easter Island,Eastern Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,EI13,EI13,,,,Hanga Roa SW Easter Island,Hanga Roa SW Easter Island,-27.14784,-109.43746,-27.14784,-109.43746,Easter Island,Easter Island (Rapa Nui),,Chile,Easter Island,Easter Island,Easter Island,Eastern Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,EI12,EI12,,,,Hanga Roa Sth Easter Island,Hanga Roa Sth Easter Island,-27.14813,-109.43549,-27.14813,-109.43549,Easter Island,Easter Island (Rapa Nui),,Chile,Easter Island,Easter Island,Easter Island,Eastern Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,EI16,EI16,,,,Pta Hanga Piko Easter Island,Pta Hanga Piko Easter Island,-27.1629,-109.44569,-27.1629,-109.44569,Easter Island,Easter Island (Rapa Nui),,Chile,Easter Island,Easter Island,Easter Island,Eastern Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,CHILE12,CHILE12,,,,Algarrobo,Algarrobo,-33.35651,-71.67304,-33.35651,-71.67304,San Antonio,Chile,,Chile,"San Antonio, Chile",Araucanian,Warm Temperate Southeastern Pacific,Temperate South America,,,,,,,,,,Fishing,,,,,,,,3,2,1,1,1,0
RLS,CHILE11,CHILE11,,,,Pena Blanca,Pena Blanca,-33.36377,-71.69247,-33.36377,-71.69247,San Antonio,Chile,,Chile,"San Antonio, Chile",Araucanian,Warm Temperate Southeastern Pacific,Temperate South America,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,CHILE10,CHILE10,,,,Pena Blanca offshore,Pena Blanca offshore,-33.36402,-71.69817,-33.36402,-71.69817,San Antonio,Chile,,Chile,"San Antonio, Chile",Araucanian,Warm Temperate Southeastern Pacific,Temperate South America,,,,,,,,,,Fishing,,,,,,,,4,2,3,1,1,0
RLS,CHILE13,CHILE13,,,,Algarrobo Marina,Algarrobo Marina,-33.369269,-71.684951,-33.36927,-71.68495,San Antonio,Chile,,Chile,"San Antonio, Chile",Araucanian,Warm Temperate Southeastern Pacific,Temperate South America,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,CHILE14,CHILE14,,,,ECIM South,ECIM South,-33.502321,-71.631875,-33.50232,-71.63188,San Antonio,Chile,,Chile,"San Antonio, Chile",Araucanian,Warm Temperate Southeastern Pacific,Temperate South America,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,CHILE15,CHILE15,,,,ECIM Reserve South,ECIM Reserve South,-33.50276,-71.63212,-33.50276,-71.63212,San Antonio,Chile,Las Cruces,Chile,"San Antonio, Chile",Araucanian,Warm Temperate Southeastern Pacific,Temperate South America,Coastal Protected Area,,,,,,,,High,No take,2005,0.14,,,0.1,,1,3,2,2,1,1,0
RLS,CHILE17,CHILE17,,,,ECIM Norte,ECIM Norte,-33.503513,-71.637285,-33.50351,-71.63729,San Antonio,Chile,Las Cruces,Chile,"San Antonio, Chile",Araucanian,Warm Temperate Southeastern Pacific,Temperate South America,Coastal Protected Area,,,,,,,,High,No take,2005,0.14,,,0.1,,1,4,2,2,1,1,0
RLS,CHILE16,CHILE16,,,,ECIM Medio,ECIM Medio,-33.5041,-71.633313,-33.5041,-71.63331,San Antonio,Chile,Las Cruces,Chile,"San Antonio, Chile",Araucanian,Warm Temperate Southeastern Pacific,Temperate South America,Coastal Protected Area,,,,,,,,High,No take,2005,0.14,,,0.1,,1,4,2,2,1,1,0
RLS,CHILE21,CHILE21,,,,Ramuntcho3,Ramuntcho3,-36.7497,-73.1851,-36.7497,-73.1851,Ramuntcho,Ramuntcho,,Chile,"San Antonio, Chile",Araucanian,Warm Temperate Southeastern Pacific,Temperate South America,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,HUINAY10,HUINAY10,,,,"Shipwreck,Lagartija Island","Shipwreck,Lagartija Island",-41.80838,-73.28895,-41.80838,-73.28895,Huinay,Chilean Fjords,,Chile,Chile,Chiloense,Magellanic,Temperate South America,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,HUINAY3,HUINAY3,,,,Lilihuapi Wall,Lilihuapi Wall,-42.16214,-72.59845,-42.16214,-72.59845,Huinay,Chilean Fjords,,Chile,Chile,Chiloense,Magellanic,Temperate South America,,,,,,,,,,Fishing,,,,,,,,2,3,4,1,1,0
RLS,HUINAY6,HUINAY6,,,,Fjord Cahuelmo N entrance,Fjord Cahuelmo N entrance,-42.25593,-72.42827,-42.25593,-72.42827,Huinay,Chilean Fjords,,Chile,Chile,Chiloense,Magellanic,Temperate South America,,,,,,,,,,Fishing,,,,,,,,2,2,3,1,1,0
RLS,HUINAY5,HUINAY5,,,,Fjord Cahuelmo S entrance,Fjord Cahuelmo S entrance,-42.26873,-72.44555,-42.26873,-72.44555,Huinay,Chilean Fjords,,Chile,Chile,Chiloense,Magellanic,Temperate South America,,,,,,,,,,Fishing,,,,,,,,2,2,2,1,1,0
RLS,HUINAY8,HUINAY8,,,,SWALL,SWALL,-42.32371,-72.46451,-42.32371,-72.46451,Huinay,Chilean Fjords,Fiordo Comau Marine and Coastal Protected Area,Chile,Chile,Chiloense,Magellanic,Temperate South America,Fiordo Comau Marine and Coastal Protected Area,1,1,0,0,0,0,Fiordo Comau Marine and Coastal Protected Area,Low,No take,2008,2.1,33,0.2,4,,1,2,2,3,1,1,0
RLS,HUINAY9,HUINAY9,,,,Punta Llonco,Punta Llonco,-42.34405,-72.45707,-42.34405,-72.45707,Huinay,Chilean Fjords,Fiordo Comau Marine and Coastal Protected Area,Chile,Chile,Chiloense,Magellanic,Temperate South America,Fiordo Comau Marine and Coastal Protected Area,1,1,0,0,0,0,Fiordo Comau Marine and Coastal Protected Area,Low,No take,2008,2.1,33,0.2,6,,1,2,2,3,1,1,0
RLS,HUINAY1,HUINAY1,,,,Punta Huinay,Punta Huinay,-42.37483,-72.42709,-42.37483,-72.42709,Huinay,Chilean Fjords,Fiordo Comau Marine and Coastal Protected Area,Chile,Chile,Chiloense,Magellanic,Temperate South America,Fiordo Comau Marine and Coastal Protected Area,1,1,0,0,0,0,Fiordo Comau Marine and Coastal Protected Area,Low,No take,2008,2.1,33,0.2,4.9,,1,2,2,2,1,1,0
RLS,HUINAY4,HUINAY4,,,,Huinay Muelle,Huinay Muelle,-42.37984,-72.41556,-42.37984,-72.41556,Huinay,Chilean Fjords,Fiordo Comau Marine and Coastal Protected Area,Chile,Chile,Chiloense,Magellanic,Temperate South America,Fiordo Comau Marine and Coastal Protected Area,1,1,0,0,0,0,Fiordo Comau Marine and Coastal Protected Area,Low,No take,2008,2.1,33,0.2,4.8,,1,2,2,3,1,1,0
RLS,HUINAY2,HUINAY2,,,,X Huinay,X Huinay,-42.38828,-72.46088,-42.38828,-72.46088,Huinay,Chilean Fjords,,Chile,Chile,Chiloense,Magellanic,Temperate South America,,,,,,,,,,Fishing,,,,,-3,,,2,2,4,1,1,0
RLS,HUINAY7,HUINAY7,,,,Punta Gruesa,Punta Gruesa,-42.40981,-72.42439,-42.40981,-72.42439,Huinay,Chilean Fjords,Fiordo Comau Marine and Coastal Protected Area,Chile,Chile,Chiloense,Magellanic,Temperate South America,Fiordo Comau Marine and Coastal Protected Area,1,1,0,0,0,0,Fiordo Comau Marine and Coastal Protected Area,Low,No take,2008,2.1,33,0.2,1.1,,1,2,2,4,1,1,0
RLS,CHILE5,CHILE5,,,,Puerto Navarino oeste,Puerto Navarino oeste,-54.91613,-68.36516,-54.91613,-68.36516,Magellan,Tierra del Fuego,,Chile,Magallanes,Channels and Fjords of Southern Chile,Magellanic,Temperate South America,,,,,,,,,,Fishing,,,,,,,,2,3,3,2,1,0
RLS,CHILE3,CHILE3,,,,Islas Gemelos,Islas Gemelos,-54.91972,-67.36303,-54.91972,-67.36303,Magellan,Tierra del Fuego,,Chile,Magallanes,Channels and Fjords of Southern Chile,Magellanic,Temperate South America,,,,,,,,,,Fishing,,,,,,,,2,3,4,3,1,0
RLS,CHILE2,CHILE2,,,,BahÃ­a Oeste Puerto Williams,BahÃ­a Oeste Puerto Williams,-54.91984,-67.77735,-54.91984,-67.77735,Magellan,Tierra del Fuego,,Chile,Magallanes,Channels and Fjords of Southern Chile,Magellanic,Temperate South America,,,,,,,,,,Fishing,,,,,,,,2,2,2,2,1,0
RLS,CHILE4,CHILE4,,,,Puerto Williams este,Puerto Williams este,-54.92677,-67.41324,-54.92677,-67.41324,Magellan,Tierra del Fuego,,Chile,Magallanes,Channels and Fjords of Southern Chile,Magellanic,Temperate South America,,,,,,,,,,Fishing,,,,,,,,2,2,2,2,1,0
RLS,CHILE1,CHILE1,,,,Islote Marchand,Islote Marchand,-54.93348,-67.68273,-54.93348,-67.68273,Magellan,Tierra del Fuego,,Chile,Magallanes,Channels and Fjords of Southern Chile,Magellanic,Temperate South America,,,,,,,,,,Fishing,,,,,,,,2,3,2,3,1,0
RLS,CHILE6,CHILE6,,,,Murray Channel NW,Murray Channel NW,-54.95063,-68.40118,-54.95063,-68.40118,Magellan,Tierra del Fuego,,Chile,Magallanes,Channels and Fjords of Southern Chile,Magellanic,Temperate South America,,,,,,,,,,Fishing,,,,,,,,2,2,3,2,1,0
RLS,CHILE7,CHILE7,,,,Ponsonby Bay NW,Ponsonby Bay NW,-55.03754,-68.43718,-55.03754,-68.43718,Magellan,Tierra del Fuego,,Chile,Magallanes,Channels and Fjords of Southern Chile,Magellanic,Temperate South America,,,,,,,,,,Fishing,,,,,,,,2,2,4,2,1,0
RLS,CHILE8,CHILE8,,,,Ponsonby Bay central east,Ponsonby Bay central east,-55.04679,-68.42175,-55.04679,-68.42175,Magellan,Tierra del Fuego,,Chile,Magallanes,Channels and Fjords of Southern Chile,Magellanic,Temperate South America,,,,,,,,,,Fishing,,,,,,,,2,2,4,2,1,0
RLS,HK6,HK6,,,,Sharp Island,Sharp Island,22.36429,114.29025,22.36429,114.29025,Hong Kong Island,Hong Kong,,China,Hong Kong,Southern China,South China Sea,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,1,3,2,1,1,0
RLS,HK7,HK7,,,,Sharp Island South,Sharp Island South,22.36048,114.2919,22.36048,114.2919,Hong Kong Island,Hong Kong,,China,Hong Kong,Southern China,South China Sea,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,1,3,3,1,1,0
RLS,HK3,HK3,,,,Bluff Island,Bluff Island,22.32553,114.35422,22.32553,114.35422,Hong Kong Island,Hong Kong,,China,Hong Kong,Southern China,South China Sea,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,1,3,1,1,1,0
RLS,HK2,HK2,,,,Basalt Island South,Basalt Island South,22.31102,114.3642,22.31102,114.3642,Hong Kong Island,Hong Kong,,China,Hong Kong,Southern China,South China Sea,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,2,3,2,1,1,0
RLS,HK1,HK1,,,,Basalt Island,Basalt Island,22.3089,114.36508,22.3089,114.36508,Hong Kong Island,Hong Kong,,China,Hong Kong,Southern China,South China Sea,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,2,3,3,1,1,0
RLS,HK5,HK5,,,,Shelter Island,Shelter Island,22.3089,114.36482,22.3089,114.36482,Hong Kong Island,Hong Kong,,China,Hong Kong,Southern China,South China Sea,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,1,3,2,1,1,0
RLS,HK4,HK4,,,,Trio Island,Trio Island,22.30088,114.31823,22.30088,114.31823,Hong Kong Island,Hong Kong,,China,Hong Kong,Southern China,South China Sea,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,2,1,3,1,1,0
RLS,CAR5,CAR5,,,,Providencia2,Providencia2,13.45828,-81.36453,13.45828,-81.36453,Seaflower Marine Reserve,Seaflower,Seaflower Area Marina Protegida,Colombia,"Archipelago of San Andres, Providencia and Santa Catalina",Southwestern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,N Providencia no entry,2,0,0,1,1,0,N Providencia no entry,Low,No take multizoned,2005,42,40,2.5,0.4,,3,2,3,3,2,1,0
RLS,CAR6,CAR6,,,,Providencia1,Providencia1,13.45645,-81.36713,13.45645,-81.36713,Seaflower Marine Reserve,Seaflower,Seaflower Area Marina Protegida,Colombia,"Archipelago of San Andres, Providencia and Santa Catalina",Southwestern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,N Providencia no entry,2,0,0,1,1,0,N Providencia no entry,Low,No take multizoned,2005,42,40,2.5,0.6,,3,2,2,2,2,1,0
RLS,CAR14,CAR14,,,,Two Islands,Two Islands,13.40015,-81.37399,13.40015,-81.37399,Seaflower Marine Reserve,Seaflower,Seaflower Area Marina Protegida,Colombia,"Archipelago of San Andres, Providencia and Santa Catalina",Southwestern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,NW Providencia,2,0,0,1,1,0,NW Providencia,Low,No take multizoned,2005,48,29,4.3,0.9,,1,,,,,0,0
RLS,CAR15,CAR15,,,,Outer Channel Marker   Providencia,Outer Channel Marker   Providencia,13.3987,-81.39579,13.3987,-81.39579,Seaflower Marine Reserve,Seaflower,Seaflower Area Marina Protegida,Colombia,"Archipelago of San Andres, Providencia and Santa Catalina",Southwestern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,NW Providencia,2,0,0,1,1,0,NW Providencia,Low,No take multizoned,2005,48,29,4.3,1,,1,3,3,2,2,1,0
RLS,CAR13,CAR13,,,,Starboard Harbour Buoy,Starboard Harbour Buoy,13.3895,-81.38481,13.3895,-81.38481,Seaflower Marine Reserve,Seaflower,Seaflower Area Marina Protegida,Colombia,"Archipelago of San Andres, Providencia and Santa Catalina",Southwestern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,NW Providencia,2,0,0,1,1,0,NW Providencia,Low,No take multizoned,2005,48,29,4.3,2,,1,2,2,1,3,1,0
RLS,CAR9,CAR9,,,,The Pinacles,The Pinacles,13.3803,-81.33894,13.3803,-81.33894,Seaflower Marine Reserve,Seaflower,Seaflower Area Marina Protegida,Colombia,"Archipelago of San Andres, Providencia and Santa Catalina",Southwestern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,McBean Lagoon,2,0,0,1,1,0,McBean Lagoon,Low,No take multizoned,2005,9,15,5,0.5,,1,1,4,1,2,1,0
RLS,CAR11,CAR11,,,,Tanques Place,Tanques Place,13.37903,-81.42346,13.37903,-81.42346,Seaflower Marine Reserve,Seaflower,Seaflower Area Marina Protegida,Colombia,"Archipelago of San Andres, Providencia and Santa Catalina",Southwestern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,NW Providencia,2,0,0,1,1,0,NW Providencia,Low,No take multizoned,2005,48,29,4.3,1.4,,4,3,2,1,3,1,0
RLS,CAR10,CAR10,,,,Coral Nursery,Coral Nursery,13.37479,-81.34405,13.37479,-81.34405,Seaflower Marine Reserve,Seaflower,Seaflower Area Marina Protegida,Colombia,"Archipelago of San Andres, Providencia and Santa Catalina",Southwestern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,McBean Lagoon,2,0,0,1,1,0,McBean Lagoon,Low,No take multizoned,2005,9,15,5,0.7,,1,1,1,1,2,1,0
RLS,CAR12,CAR12,,,,Sena,Sena,13.37159,-81.40394,13.37159,-81.40394,Seaflower Marine Reserve,Seaflower,Seaflower Area Marina Protegida,Colombia,"Archipelago of San Andres, Providencia and Santa Catalina",Southwestern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,NW Providencia,2,0,0,1,1,0,NW Providencia,Low,No take multizoned,2005,48,29,4.3,3.6,,3,2,3,2,2,1,0
RLS,CAR7,CAR7,,,,Bajo Felipe,Bajo Felipe,13.36448,-81.40478,13.36448,-81.40478,Seaflower Marine Reserve,Seaflower,Seaflower Area Marina Protegida,Colombia,"Archipelago of San Andres, Providencia and Santa Catalina",Southwestern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,NW Providencia,2,0,0,1,1,0,NW Providencia,Low,No take multizoned,2005,48,29,4.3,2.8,,3,2,3,3,2,1,0
RLS,CAR8,CAR8,,,,Tete's Place,Tete's Place,13.32793,-81.41154,13.32793,-81.41154,Seaflower Marine Reserve,Seaflower,Seaflower Area Marina Protegida,Colombia,"Archipelago of San Andres, Providencia and Santa Catalina",Southwestern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,NW Providencia,NW Providencia,NW Providencia,NW Providencia,NW Providencia,NW Providencia,NW Providencia,NW Providencia,Low,Fishing,2005,65000,,,,,,2,2,2,2,1,0
RLS,CAR17,CAR17,,,,Montanita,Montanita,12.58681,-81.71718,12.58681,-81.71718,Seaflower Marine Reserve,Seaflower,Seaflower Area Marina Protegida,Colombia,"Archipelago of San Andres, Providencia and Santa Catalina",Southwestern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,San Andres N,2,0,0,1,1,0,San Andres N,Low,No take multizoned,2005,25,40,2,0.5,,1,3,3,1,2,1,0
RLS,CAR19,CAR19,,,,Little Reef 2,Little Reef 2,12.58619,-81.6887,12.58619,-81.6887,Seaflower Marine Reserve,Seaflower,Seaflower Area Marina Protegida,Colombia,"Archipelago of San Andres, Providencia and Santa Catalina",Southwestern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,San Andres N,2,0,0,1,1,0,San Andres N,Low,No take multizoned,2005,25,40,2,1.5,,1,2,4,3,2,1,0
RLS,CAR18,CAR18,,,,Little Reef,Little Reef,12.58415,-81.68365,12.58415,-81.68365,Seaflower Marine Reserve,Seaflower,Seaflower Area Marina Protegida,Colombia,"Archipelago of San Andres, Providencia and Santa Catalina",Southwestern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,San Andres N,2,0,0,1,1,0,San Andres N,Low,No take multizoned,2005,25,40,2,1,,1,2,2,1,2,1,0
RLS,CAR20,CAR20,,,,Little Reef 3,Little Reef 3,12.58338,-81.68528,12.58338,-81.68528,Seaflower Marine Reserve,Seaflower,Seaflower Area Marina Protegida,Colombia,"Archipelago of San Andres, Providencia and Santa Catalina",Southwestern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,San Andres N,2,0,0,1,1,0,San Andres N,Low,No take multizoned,2005,25,40,2,1.1,,1,2,4,3,2,1,0
RLS,CAR16,CAR16,,,,Wild Life,Wild Life,12.51884,-81.73215,12.51884,-81.73215,Seaflower Marine Reserve,Seaflower,Seaflower Area Marina Protegida,Colombia,"Archipelago of San Andres, Providencia and Santa Catalina",Southwestern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,San Andres S,2,0,0,1,1,0,San Andres S,Low,No take multizoned,2005,7,27,0.7,0.03,,1,3,2,1,2,1,0
RLS,ETP193,ETP193,,,,Pared Naufrago Norte,Pared Naufrago Norte,4.00855,-81.60538,4.00855,-81.60538,Malpelo,Malpelo,Malpelo Flora and Fauna Sanctuary,Colombia,Malpelo,Panama Bight,Tropical East Pacific,Tropical Eastern Pacific,Malpelo Flora and Fauna Sanctuary,5,1,1,1,1,1,Malpelo Flora and Fauna Sanctuary,High,No take,1997,8575,300,41,41,,5,4,3,3,4,1,0
RLS,ETP192,ETP192,,,,Pared Naufrago,Pared Naufrago,4.00831,-81.60603,4.00831,-81.60603,Malpelo,Malpelo,Malpelo Flora and Fauna Sanctuary,Colombia,Malpelo,Panama Bight,Tropical East Pacific,Tropical Eastern Pacific,Malpelo Flora and Fauna Sanctuary,5,1,1,1,1,1,Malpelo Flora and Fauna Sanctuary,High,No take,1997,8575,300,41,41,,5,4,3,3,4,1,0
RLS,ETP194,ETP194,,,,Pared Naufrago Sur,Pared Naufrago Sur,4.00787,-81.60659,4.00787,-81.60659,Malpelo,Malpelo,Malpelo Flora and Fauna Sanctuary,Colombia,Malpelo,Panama Bight,Tropical East Pacific,Tropical Eastern Pacific,Malpelo Flora and Fauna Sanctuary,5,1,1,1,1,1,Malpelo Flora and Fauna Sanctuary,High,No take,1997,8575,300,41,41,,5,4,3,3,4,1,0
RLS,MPL8,MPL8,,,,LaCara,LaCara,4.00738,-81.60432,4.00738,-81.60432,Malpelo,Malpelo,Malpelo Flora and Fauna Sanctuary,Colombia,Malpelo,Panama Bight,Tropical East Pacific,Tropical Eastern Pacific,Malpelo Flora and Fauna Sanctuary,5,1,1,1,1,1,Malpelo Flora and Fauna Sanctuary,High,No take,1997,8575,300,41,41,,5,,,,,0,0
RLS,ETP191,ETP191,,,,Pared Fantasma,Pared Fantasma,4.00653,-81.60354,4.00653,-81.60354,Malpelo,Malpelo,Malpelo Flora and Fauna Sanctuary,Colombia,Malpelo,Panama Bight,Tropical East Pacific,Tropical Eastern Pacific,Malpelo Flora and Fauna Sanctuary,5,1,1,1,1,1,Malpelo Flora and Fauna Sanctuary,High,No take,1997,8575,300,41,41,,5,4,3,3,3,1,0
RLS,ETP160,ETP160,,,,El Arrecife,El Arrecife,4.00466,-81.60433,4.00466,-81.60433,Malpelo,Malpelo,Malpelo Flora and Fauna Sanctuary,Colombia,Malpelo,Panama Bight,Tropical East Pacific,Tropical Eastern Pacific,Malpelo Flora and Fauna Sanctuary,5,1,1,1,1,1,Malpelo Flora and Fauna Sanctuary,High,No take,1997,8575,300,41,41,,5,3,4,3,2,1,0
RLS,ETP161,ETP161,,,,El Freezer,El Freezer,4.00368,-81.61065,4.00368,-81.61065,Malpelo,Malpelo,Malpelo Flora and Fauna Sanctuary,Colombia,Malpelo,Panama Bight,Tropical East Pacific,Tropical Eastern Pacific,Malpelo Flora and Fauna Sanctuary,5,1,1,1,1,1,Malpelo Flora and Fauna Sanctuary,High,No take,1997,8575,300,41,41,,5,4,3,4,3,1,0
RLS,ETP179,ETP179,,,,La Nevera,La Nevera,4.00162,-81.61133,4.00162,-81.61133,Malpelo,Malpelo,Malpelo Flora and Fauna Sanctuary,Colombia,Malpelo,Panama Bight,Tropical East Pacific,Tropical Eastern Pacific,Malpelo Flora and Fauna Sanctuary,5,1,1,1,1,1,Malpelo Flora and Fauna Sanctuary,High,No take,1997,8575,300,41,41,,5,4,3,3,4,1,0
